coop_name,coop_size,gender_nanmean,gender_nanmedian,gender_N,age_nanmean,age_nanmedian,age_N,years_farming_nanmean,years_farming_nanmedian,years_farming_N,num_wives_nanmean,num_wives_nanmedian,num_wives_N,wife_trades_nanmean,wife_trades_nanmedian,wife_trades_N,wife_food_crops_nanmean,wife_food_crops_nanmedian,wife_food_crops_N,wife_crafts_nanmean,wife_crafts_nanmedian,wife_crafts_N,num_children_nanmean,num_children_nanmedian,num_children_N,num_young_children_nanmean,num_young_children_nanmedian,num_young_children_N,num_older_children_nanmean,num_older_children_nanmedian,num_older_children_N,num_children_in_school_nanmean,num_children_in_school_nanmedian,num_children_in_school_N,children_working_nanmean,children_working_nanmedian,children_working_N,housing_material_nanmean,housing_material_nanmedian,housing_material_N,access_electricity_nanmean,access_electricity_nanmedian,access_electricity_N,access_drinking_water_nanmean,access_drinking_water_nanmedian,access_drinking_water_N,access_healthcare_nanmean,access_healthcare_nanmedian,access_healthcare_N,wants_credit_nanmean,wants_credit_nanmedian,wants_credit_N,credit_from_coop_nanmean,credit_from_coop_nanmedian,credit_from_coop_N,credit_from_third_party_nanmean,credit_from_third_party_nanmedian,credit_from_third_party_N,credit_from_bank_nanmean,credit_from_bank_nanmedian,credit_from_bank_N,has_loan_nanmean,has_loan_nanmedian,has_loan_N,loan_amount_nanmean,loan_amount_nanmedian,loan_amount_N,loan_rate_nanmean,loan_rate_nanmedian,loan_rate_N,has_bridge_loan_nanmean,has_bridge_loan_nanmedian,has_bridge_loan_N,bridge_loan_amount_nanmean,bridge_loan_amount_nanmedian,bridge_loan_amount_N,pledged_output_nanmean,pledged_output_nanmedian,pledged_output_N,wants_bridge_loan_nanmean,wants_bridge_loan_nanmedian,wants_bridge_loan_N,wants_bridge_loan_amount_nanmean,wants_bridge_loan_amount_nanmedian,wants_bridge_loan_amount_N,input_use_nanmean,input_use_nanmedian,input_use_N,input_cost_nanmean,input_cost_nanmedian,input_cost_N,inputs_useful_nanmean,inputs_useful_nanmedian,inputs_useful_N,interest_use_inputs_nanmean,interest_use_inputs_nanmedian,interest_use_inputs_N,interest_insurance_nanmean,interest_insurance_nanmedian,interest_insurance_N,use_ag_services_nanmean,use_ag_services_nanmedian,use_ag_services_N,ag_services_quality_nanmean,ag_services_quality_nanmedian,ag_services_quality_N,ag_services_frequency_nanmean,ag_services_frequency_nanmedian,ag_services_frequency_N,interest_ag_services_nanmean,interest_ag_services_nanmedian,interest_ag_services_N,last_price_nanmean,last_price_nanmedian,last_price_N,num_plots_nanmean,num_plots_nanmedian,num_plots_N,total_ha_nanmean,total_ha_nanmedian,total_ha_N,fraction_in_school_nanmean,fraction_in_school_nanmedian,fraction_in_school_N,fraction_in_school_binned_nanmean,fraction_in_school_binned_nanmedian,fraction_in_school_binned_N,num_older_children_binned_nanmean,num_older_children_binned_nanmedian,num_older_children_binned_N,num_young_children_binned_nanmean,num_young_children_binned_nanmedian,num_young_children_binned_N,income_nanmean,income_nanmedian,income_N,nonzero_income_nanmean,nonzero_income_nanmedian,nonzero_income_N,income_binned_nanmean,income_binned_nanmedian,income_binned_N,num_plots_binned_nanmean,num_plots_binned_nanmedian,num_plots_binned_N,years_farming_binned_nanmean,years_farming_binned_nanmedian,years_farming_binned_N,age_binned_nanmean,age_binned_nanmedian,age_binned_N,num_children_binned_nanmean,num_children_binned_nanmedian,num_children_binned_N,num_wives_binned_nanmean,num_wives_binned_nanmedian,num_wives_binned_N,education_level_binned_nanmean,education_level_binned_nanmedian,education_level_binned_N,wife_roles_nanmean,wife_roles_nanmedian,wife_roles_N,creditworthy_nanmean,creditworthy_nanmedian,creditworthy_N
Mame saer Malene Gaye,1,0.0,0.0,1.0,55.0,55.0,1.0,40.0,40.0,1.0,1.0,1.0,1,1.0,1,1,0.0,0,1,0.0,0,1,3.0,3.0,1.0,0.0,0.0,1,0.0,0.0,1,3.0,3.0,1,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0,1,,,0.0,1.0,1.0,1.0,200000.0,200000.0,1.0,4.0,4.0,1.0,,,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,125.0,125.0,1.0,2.0,2.0,1.0,,,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,300000.0,300000.0,1.0,300000.0,300000.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rhone,28,0.1111111111111111,0.0,27.0,53.26923076923077,50.0,26.0,6.555555555555555,2.0,27.0,1.0,1.0,28,0.03571428571428571,0,28,0.0,0,28,0.0,0,28,5.214285714285714,6.0,28.0,1.3928571428571428,1.0,28,2.392857142857143,2.0,28,2.8214285714285716,2.0,28,0.6521739130434783,0.0,23.0,1.6428571428571428,2.0,28.0,0.4642857142857143,0.0,28.0,0.0,0.0,28.0,1.0,1.0,28.0,4.0,4.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.07407407407407407,0.0,27.0,0.03571428571428571,0.0,28.0,417392.0,417392.0,1.0,7.0,7.0,1.0,0.0,0.0,28.0,0.0,0,28,,,0.0,0.9166666666666666,1.0,24.0,41250.0,50000.0,28.0,4.0,4.0,28.0,49322.769230769234,0.0,26.0,2.0,2.0,28.0,2.0,2.0,28.0,2.0,2.0,28.0,0.8928571428571429,1.0,28.0,1.32,1.0,25.0,2.0,2.0,25.0,2.0,2.0,28.0,97.14285714285714,125.0,28.0,1.0714285714285714,1.0,28.0,1.5334615384615387,1.0,26.0,0.5578296703296703,0.5714285714285714,26.0,2.230769230769231,3.0,26.0,0.9285714285714286,1.0,28.0,0.6428571428571429,1.0,28.0,0.0,0.0,28.0,,,0.0,0.0,0.0,28.0,0.07142857142857142,0.0,28.0,0.37037037037037035,0.0,27.0,2.6538461538461537,3.0,26.0,0.8571428571428571,1.0,28.0,0.9642857142857143,1.0,28.0,0.07692307692307693,0.0,26.0,0.04,0.0,25.0,0.038461538461538464,0.0,26.0
Jef Jel,45,1.0,1.0,45.0,41.16279069767442,38.0,43.0,5.222222222222222,4.0,45.0,0.044444444444444446,0.0,45,0.24444444444444444,0,45,0.0,0,45,0.0,0,45,3.7111111111111112,4.0,45.0,0.9555555555555556,1.0,45,2.6444444444444444,2.0,45,1.4444444444444444,1.0,45,1.4634146341463414,1.0,41.0,1.7777777777777777,2.0,45.0,0.8888888888888888,1.0,45.0,2.0,2.0,45.0,0.5555555555555556,0.0,45.0,3.977777777777778,4.0,45.0,0.24444444444444444,0.0,45.0,0.08888888888888889,0.0,45.0,0.08888888888888889,0.0,45.0,0.044444444444444446,0.0,45.0,450000.0,450000.0,1.0,8.5,8.5,2.0,0.0,0.0,45.0,0.0,0,45,0.0625,0.0,32.0,0.4,0.0,45.0,28888.88888888889,0.0,45.0,3.7777777777777777,4.0,45.0,42476.181818181816,0.0,44.0,1.3333333333333333,2.0,45.0,1.3488372093023255,2.0,43.0,1.3636363636363635,2.0,44.0,1.488888888888889,2.0,45.0,2.3863636363636362,3.0,44.0,3.7567567567567566,4.0,37.0,1.3863636363636365,2.0,44.0,77.95454545454545,100.0,44.0,1.0444444444444445,1.0,45.0,0.5833333333333334,0.5,18.0,0.36236263736263735,0.3333333333333333,39.0,1.5128205128205128,2.0,39.0,0.8666666666666667,1.0,45.0,0.5777777777777777,1.0,45.0,49844.444444444445,25000.0,45.0,83074.07407407407,63000.0,27.0,0.4,0.0,45.0,0.044444444444444446,0.0,45.0,0.2222222222222222,0.0,45.0,1.6744186046511629,1.0,43.0,0.6444444444444445,1.0,45.0,0.044444444444444446,0.0,45.0,0.4090909090909091,0.0,44.0,0.0,0.0,2.0,0.045454545454545456,0.0,44.0
Diadiem,31,0.2413793103448276,0.0,29.0,45.7,48.0,30.0,12.580645161290322,10.0,31.0,1.1290322580645162,1.0,31,0.03225806451612903,0,31,0.0,0,31,0.0,0,31,5.32258064516129,6.0,31.0,0.967741935483871,1.0,31,3.032258064516129,3.0,31,2.870967741935484,2.0,31,2.4210526315789473,3.0,19.0,1.4,2.0,30.0,0.7931034482758621,1.0,29.0,0.25,0.0,28.0,1.0689655172413792,1.0,29.0,3.966666666666667,4.0,30.0,0.16666666666666666,0.0,30.0,0.1,0.0,30.0,0.6551724137931034,1.0,29.0,0.0967741935483871,0.0,31.0,1000000.0,1000000.0,1.0,7.0,7.0,3.0,0.0,0.0,31.0,0.0,0,31,0.0,0.0,2.0,0.8636363636363636,1.0,22.0,54838.709677419356,50000.0,31.0,4.0,4.0,30.0,58833.333333333336,0.0,30.0,1.9666666666666666,2.0,30.0,1.9666666666666666,2.0,30.0,1.9333333333333333,2.0,30.0,1.0666666666666667,1.0,30.0,1.2,1.0,30.0,2.066666666666667,2.0,30.0,1.9666666666666666,2.0,30.0,100.80645161290323,125.0,31.0,0.8064516129032258,1.0,31.0,1.7038709677419357,1.0,31.0,0.5022283272283273,0.5,26.0,1.9615384615384615,2.0,26.0,1.032258064516129,1.0,31.0,0.6129032258064516,1.0,31.0,38709.67741935484,0.0,31.0,400000.0,500000.0,3.0,0.25806451612903225,0.0,31.0,0.16129032258064516,0.0,31.0,1.032258064516129,1.0,31.0,1.9666666666666666,2.0,30.0,1.0,1.0,31.0,1.0,1.0,31.0,0.1724137931034483,0.0,29.0,0.047619047619047616,0.0,21.0,0.21428571428571427,0.0,14.0
AErE Lao,35,0.17142857142857143,0.0,35.0,52.885714285714286,52.0,35.0,30.914285714285715,30.0,35.0,0.9714285714285714,1.0,35,0.4,0,35,0.2857142857142857,0,35,0.0,0,35,5.828571428571428,6.0,35.0,0.6571428571428571,0.0,35,1.8285714285714285,2.0,35,2.5142857142857142,2.0,35,1.2647058823529411,1.0,34.0,2.0,2.0,35.0,0.5428571428571428,1.0,35.0,1.9142857142857144,2.0,35.0,1.3235294117647058,1.0,34.0,0.3142857142857143,0.0,35.0,0.029411764705882353,0.0,34.0,0.058823529411764705,0.0,34.0,0.38235294117647056,0.0,34.0,0.125,0.0,24.0,240000.0,240000.0,3.0,8.285714285714286,7.0,14.0,45714.28571428572,50000.0,35.0,10285.714285714286,10000,35,0.0,0.0,35.0,0.0,0.0,34.0,0.0,0.0,35.0,4.0,4.0,35.0,222400.0,230000.0,35.0,0.9142857142857143,1.0,35.0,0.9428571428571428,1.0,35.0,1.6,2.0,35.0,0.9714285714285714,1.0,35.0,1.088235294117647,1.0,34.0,1.3823529411764706,1.0,34.0,1.4857142857142858,2.0,35.0,330.0,350.0,35.0,1.457142857142857,1.0,35.0,0.9799999999999999,1.0,35.0,0.4859307359307359,0.5,33.0,1.9090909090909092,2.0,33.0,0.7714285714285715,1.0,35.0,0.4857142857142857,0.0,35.0,167857.14285714287,120000.0,35.0,189516.12903225806,125000.0,31.0,1.2,1.0,35.0,0.34285714285714286,0.0,35.0,2.5142857142857142,3.0,35.0,2.8,3.0,35.0,1.0285714285714285,1.0,35.0,0.9714285714285714,1.0,35.0,0.0,0.0,34.0,0.8148148148148148,1.0,27.0,0.14285714285714285,0.0,21.0
Ndome,63,0.015873015873015872,0.0,63.0,54.36507936507937,56.0,63.0,32.698412698412696,32.0,63.0,1.1746031746031746,1.0,63,0.5396825396825397,1,63,0.06349206349206349,0,63,0.0,0,63,7.428571428571429,7.0,63.0,0.9523809523809523,1.0,63,2.0952380952380953,2.0,63,3.0317460317460316,4.0,63,0.9508196721311475,1.0,61.0,2.0,2.0,63.0,0.14285714285714285,0.0,63.0,1.9841269841269842,2.0,63.0,1.0793650793650793,1.0,63.0,0.0,0.0,63.0,0.015873015873015872,0.0,63.0,0.015873015873015872,0.0,63.0,0.3333333333333333,0.0,63.0,0.10204081632653061,0.0,49.0,234000.0,230000.0,5.0,9.578947368421053,10.0,19.0,49206.34920634921,50000.0,63.0,12460.317460317461,10000,63,0.0,0.0,63.0,0.0,0.0,63.0,952.3809523809524,0.0,63.0,4.0,4.0,63.0,221944.44444444444,230000.0,63.0,1.0,1.0,63.0,1.0,1.0,63.0,2.0,2.0,63.0,1.0,1.0,63.0,1.0317460317460319,1.0,63.0,1.380952380952381,1.0,63.0,2.0,2.0,63.0,350.0,350.0,63.0,1.0,1.0,63.0,0.9142857142857144,1.0,63.0,0.3838023323192814,0.4,59.0,1.7118644067796611,2.0,59.0,0.9047619047619048,1.0,63.0,0.6666666666666666,1.0,63.0,150333.33333333334,150000.0,63.0,152758.06451612903,150000.0,62.0,1.3333333333333333,1.0,63.0,0.0,0.0,63.0,2.507936507936508,3.0,63.0,2.857142857142857,3.0,63.0,1.2063492063492063,1.0,63.0,1.1746031746031746,1.0,63.0,0.0,0.0,61.0,0.631578947368421,1.0,57.0,0.1111111111111111,0.0,45.0
DID...L,73,0.0684931506849315,0.0,73.0,53.10958904109589,53.0,73.0,29.753424657534246,30.0,73.0,0.958904109589041,1.0,73,0.4383561643835616,0,73,0.0136986301369863,0,73,0.0,0,73,6.041095890410959,6.0,73.0,0.726027397260274,1.0,73,2.0547945205479454,2.0,73,2.958904109589041,3.0,73,1.0138888888888888,1.0,72.0,2.0,2.0,73.0,0.2602739726027397,0.0,73.0,2.0,2.0,73.0,1.095890410958904,1.0,73.0,0.0,0.0,73.0,0.0547945205479452,0.0,73.0,0.0,0.0,73.0,1.8630136986301369,2.0,73.0,0.6774193548387096,1.0,62.0,212619.04761904763,225000.0,42.0,10.18867924528302,10.0,53.0,49315.068493150684,50000.0,73.0,13287.671232876712,10000,73,0.0,0.0,73.0,0.0,0.0,73.0,3287.671232876712,0.0,73.0,4.0,4.0,73.0,235712.32876712328,245000.0,73.0,1.0,1.0,73.0,1.0,1.0,73.0,2.0,2.0,73.0,1.0,1.0,73.0,1.0,1.0,73.0,1.095890410958904,1.0,73.0,2.0,2.0,73.0,343.83561643835617,350.0,73.0,1.0,1.0,73.0,0.6973972602739725,0.7,73.0,0.49054556554556555,0.5,66.0,2.212121212121212,2.0,66.0,0.9178082191780822,1.0,73.0,0.6027397260273972,1.0,73.0,172616.43835616438,85000.0,73.0,172616.43835616438,85000.0,73.0,1.1643835616438356,1.0,73.0,0.0,0.0,73.0,2.4383561643835616,3.0,73.0,2.767123287671233,3.0,73.0,1.0547945205479452,1.0,73.0,0.9452054794520548,1.0,73.0,0.0,0.0,72.0,0.5409836065573771,1.0,61.0,0.8936170212765957,1.0,47.0
YARE LAO,7,0.42857142857142855,0.0,7.0,56.285714285714285,59.0,7.0,31.142857142857142,25.0,7.0,0.8571428571428571,1.0,7,0.2857142857142857,0,7,0.0,0,7,0.0,0,7,6.285714285714286,6.0,7.0,0.42857142857142855,0.0,7,2.0,2.0,7,2.857142857142857,3.0,7,1.8571428571428572,1.0,7.0,2.0,2.0,7.0,0.0,0.0,7.0,2.0,2.0,7.0,1.1428571428571428,1.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,2.0,7.0,1.0,1.0,6.0,213333.33333333334,210000.0,6.0,10.0,10.0,7.0,50000.0,50000.0,7.0,10000.0,10000,7,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,7.0,266428.5714285714,260000.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,7.0,350.0,350.0,7.0,0.8571428571428571,1.0,7.0,0.4642857142857143,0.4,7.0,0.4653061224489795,0.4166666666666667,7.0,2.142857142857143,2.0,7.0,1.0,1.0,7.0,0.2857142857142857,0.0,7.0,84285.71428571429,100000.0,7.0,98333.33333333333,105000.0,6.0,0.7142857142857143,1.0,7.0,0.0,0.0,7.0,2.4285714285714284,2.0,7.0,3.0,3.0,7.0,1.0,1.0,7.0,0.8571428571428571,1.0,7.0,0.0,0.0,7.0,0.5,0.5,4.0,1.0,1.0,6.0
MELEL,23,0.0,0.0,23.0,53.130434782608695,56.0,23.0,31.52173913043478,31.0,23.0,0.9130434782608695,1.0,23,0.17391304347826086,0,23,0.0,0,23,0.0,0,23,5.260869565217392,6.0,23.0,0.5217391304347826,0.0,23,1.7391304347826086,2.0,23,2.869565217391304,3.0,23,1.0454545454545454,1.0,22.0,2.0,2.0,23.0,0.0,0.0,23.0,2.0,2.0,23.0,1.0869565217391304,1.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,2.0,2.0,23.0,1.0,1.0,23.0,220434.78260869565,220000.0,23.0,10.0,10.0,23.0,50000.0,50000.0,23.0,11739.130434782608,10000,23,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,4.0,4.0,23.0,218260.86956521738,230000.0,23.0,1.0,1.0,23.0,1.0,1.0,23.0,2.0,2.0,23.0,1.0,1.0,23.0,1.0,1.0,23.0,1.0869565217391304,1.0,23.0,2.0,2.0,23.0,350.4347826086956,350.0,23.0,1.0,1.0,23.0,0.8078260869565218,0.9,23.0,0.5407142857142857,0.5714285714285714,20.0,2.55,3.0,20.0,0.8695652173913043,1.0,23.0,0.4782608695652174,0.0,23.0,87826.08695652174,85000.0,23.0,91818.18181818182,87500.0,22.0,0.8695652173913043,1.0,23.0,0.0,0.0,23.0,2.4347826086956523,3.0,23.0,2.6956521739130435,3.0,23.0,0.9565217391304348,1.0,23.0,0.9130434782608695,1.0,23.0,0.0,0.0,23.0,0.2,0.0,20.0,1.0,1.0,23.0
koylel,48,0.25,0.0,48.0,50.520833333333336,53.5,48.0,20.645833333333332,20.0,48.0,1.0416666666666667,1.0,48,0.041666666666666664,0,48,0.2708333333333333,0,48,0.0,0,48,5.276595744680851,5.0,47.0,1.2916666666666667,1.0,48,2.2708333333333335,2.0,48,1.8958333333333333,1.0,48,2.0434782608695654,1.0,46.0,1.127659574468085,1.0,47.0,0.0851063829787234,0.0,47.0,0.7021276595744681,1.0,47.0,1.3191489361702127,1.0,47.0,3.0625,3.0,48.0,0.0625,0.0,48.0,0.16666666666666666,0.0,48.0,0.1875,0.0,48.0,0.13333333333333333,0.0,45.0,251111.11111111112,150000.0,9.0,7.666666666666667,7.0,6.0,27083.333333333332,0.0,48.0,18541.666666666668,0,48,0.5454545454545454,0.0,44.0,0.8222222222222222,1.0,45.0,306547.61904761905,200000.0,42.0,4.0,4.0,48.0,56265.95744680851,58000.0,47.0,1.8541666666666667,2.0,48.0,1.8958333333333333,2.0,48.0,1.4583333333333333,2.0,48.0,1.0,1.0,48.0,1.875,2.0,48.0,3.4130434782608696,4.0,46.0,1.375,2.0,48.0,129.8913043478261,125.0,46.0,1.3125,1.0,48.0,0.8693750000000001,0.89,48.0,0.2930105125227076,0.2,41.0,1.1951219512195121,1.0,41.0,0.8541666666666666,1.0,48.0,0.5833333333333334,1.0,48.0,252291.66666666666,250000.0,48.0,252291.66666666666,250000.0,48.0,1.8958333333333333,2.0,48.0,0.25,0.0,48.0,1.9166666666666667,2.0,48.0,2.5416666666666665,3.0,48.0,0.9361702127659575,1.0,47.0,0.9375,1.0,48.0,0.08333333333333333,0.0,48.0,0.42857142857142855,0.0,35.0,0.13333333333333333,0.0,45.0
GIE Harankobe,97,0.2268041237113402,0.0,97.0,52.95876288659794,52.0,97.0,20.721649484536083,21.0,97.0,0.9484536082474226,1.0,97,0.010309278350515464,0,97,0.010309278350515464,0,97,0.0,0,97,7.804123711340206,7.0,97.0,1.0103092783505154,0.0,97,3.5463917525773194,4.0,97,3.711340206185567,3.0,97,1.6288659793814433,1.0,97.0,1.71875,2.0,96.0,0.7525773195876289,1.0,97.0,1.8969072164948453,2.0,97.0,1.309278350515464,1.0,97.0,2.195876288659794,3.0,97.0,0.061855670103092786,0.0,97.0,0.010309278350515464,0.0,97.0,0.07216494845360824,0.0,97.0,0.010869565217391304,0.0,92.0,608333.3333333334,650000.0,6.0,13.0,13.0,1.0,23092.78350515464,0.0,97.0,23505.154639175256,0,97,0.46808510638297873,0.0,94.0,0.36082474226804123,0.0,97.0,183684.2105263158,0.0,95.0,4.0,4.0,97.0,109762.88659793814,120000.0,97.0,1.9484536082474226,2.0,97.0,1.958762886597938,2.0,97.0,1.8762886597938144,2.0,97.0,1.0,1.0,97.0,1.1443298969072164,1.0,97.0,1.1546391752577319,1.0,97.0,0.8762886597938144,1.0,97.0,124.98958333333333,125.0,96.0,1.041237113402062,1.0,97.0,0.8221855670103092,0.92,97.0,0.4985421011736803,0.5,95.0,2.0736842105263156,2.0,95.0,1.2577319587628866,1.0,97.0,0.5154639175257731,0.0,97.0,227835.05154639174,200000.0,97.0,227835.05154639174,200000.0,97.0,1.8865979381443299,2.0,97.0,0.041237113402061855,0.0,97.0,1.9690721649484537,2.0,97.0,2.6391752577319587,3.0,97.0,1.3608247422680413,1.0,97.0,0.8865979381443299,1.0,97.0,0.11458333333333333,0.0,96.0,0.028985507246376812,0.0,69.0,0.01098901098901099,0.0,91.0
GIE thioyebe,89,0.2696629213483146,0.0,89.0,48.19101123595506,49.0,89.0,20.741573033707866,21.0,89.0,1.0337078651685394,1.0,89,0.0,0,89,0.0,0,89,0.0,0,89,8.51764705882353,8.0,85.0,2.4719101123595504,2.0,89,4.842696629213483,4.0,89,2.393258426966292,2.0,89,1.9325842696629214,1.0,89.0,1.4943820224719102,2.0,89.0,0.3595505617977528,0.0,89.0,1.9550561797752808,2.0,89.0,1.0344827586206897,1.0,87.0,2.966292134831461,3.0,89.0,0.02247191011235955,0.0,89.0,0.0,0.0,89.0,0.06741573033707865,0.0,89.0,0.012048192771084338,0.0,83.0,488000.0,500000.0,5.0,7.0,7.0,1.0,0.0,0.0,89.0,0.0,0,89,0.011904761904761904,0.0,84.0,0.7528089887640449,1.0,89.0,299382.7160493827,300000.0,81.0,2.0689655172413794,2.5,58.0,988.7640449438202,0.0,89.0,0.9142857142857143,1.0,70.0,0.8985507246376812,1.0,69.0,1.9662921348314606,2.0,89.0,0.9887640449438202,1.0,89.0,0.3595505617977528,0.0,89.0,0.29213483146067415,0.0,89.0,0.6136363636363636,1.0,88.0,125.0,125.0,89.0,0.9887640449438202,1.0,89.0,0.629775280898876,0.6,89.0,0.27899513788787134,0.2,85.0,1.2,1.0,85.0,1.4719101123595506,1.0,89.0,1.0112359550561798,1.0,89.0,237696.62921348316,250000.0,89.0,240397.72727272726,250000.0,88.0,1.9438202247191012,2.0,89.0,0.0,0.0,89.0,1.9775280898876404,2.0,89.0,2.359550561797753,2.0,89.0,1.4588235294117646,2.0,85.0,0.9438202247191011,1.0,89.0,0.03409090909090909,0.0,88.0,0.0,0.0,61.0,0.012048192771084338,0.0,83.0
SV1 A Ronkh,13,0.0,0.0,13.0,58.84615384615385,62.0,13.0,29.384615384615383,35.0,13.0,1.6153846153846154,2.0,13,0.46153846153846156,0,13,0.0,0,13,0.0,0,13,7.769230769230769,7.0,13.0,1.1538461538461537,1.0,13,2.230769230769231,3.0,13,3.3076923076923075,4.0,13,1.6666666666666667,1.5,12.0,1.5384615384615385,2.0,13.0,1.0,1.0,13.0,2.0,2.0,13.0,1.2307692307692308,1.0,13.0,2.4615384615384617,3.0,13.0,1.3846153846153846,1.0,13.0,1.1538461538461537,1.0,13.0,1.3846153846153846,1.0,13.0,1.0,1.0,13.0,479583.3333333333,287500.0,12.0,6.230769230769231,6.0,13.0,11538.461538461539,0.0,13.0,10384.615384615385,0,13,1.1538461538461537,1.0,13.0,0.5384615384615384,1.0,13.0,113846.15384615384,30000.0,13.0,3.8461538461538463,4.0,13.0,95384.61538461539,95000.0,13.0,1.5384615384615385,2.0,13.0,1.6153846153846154,2.0,13.0,1.8461538461538463,2.0,13.0,1.8461538461538463,2.0,13.0,1.3846153846153846,1.0,13.0,3.3076923076923075,3.0,13.0,1.8181818181818181,2.0,11.0,125.76923076923077,125.0,13.0,3.0,2.0,13.0,0.45166666666666666,0.455,6.0,0.44498626373626377,0.34523809523809523,12.0,1.75,2.0,12.0,0.8461538461538461,1.0,13.0,0.6153846153846154,1.0,13.0,518676.92307692306,500000.0,13.0,518676.92307692306,500000.0,13.0,2.6923076923076925,3.0,13.0,0.8461538461538461,1.0,13.0,2.3846153846153846,3.0,13.0,3.230769230769231,4.0,13.0,1.1538461538461537,1.0,13.0,1.6153846153846154,2.0,13.0,0.6923076923076923,1.0,13.0,0.46153846153846156,0.0,13.0,1.0,1.0,13.0
SV1 B Ronkh,11,0.0,0.0,11.0,55.09090909090909,57.0,11.0,26.181818181818183,25.0,11.0,1.8181818181818181,2.0,11,0.9090909090909091,1,11,0.2727272727272727,0,11,0.0,0,11,6.181818181818182,6.0,11.0,1.3636363636363635,1.0,11,2.8181818181818183,3.0,11,3.909090909090909,4.0,11,1.5454545454545454,2.0,11.0,1.5454545454545454,2.0,11.0,1.0,1.0,11.0,2.0,2.0,11.0,1.0,1.0,10.0,2.090909090909091,1.0,11.0,1.0909090909090908,1.0,11.0,1.0,1.0,11.0,1.4,1.0,10.0,1.0,1.0,11.0,238636.36363636365,200000.0,11.0,6.2727272727272725,6.0,11.0,5454.545454545455,0.0,11.0,4090.909090909091,0,11,1.1818181818181819,1.0,11.0,0.2,0.0,10.0,16363.636363636364,0.0,11.0,3.6363636363636362,4.0,11.0,134090.9090909091,150000.0,11.0,1.3636363636363635,1.0,11.0,1.2727272727272727,1.0,11.0,1.8181818181818181,2.0,11.0,1.6363636363636365,2.0,11.0,1.0909090909090908,1.0,11.0,3.909090909090909,4.0,11.0,1.8181818181818181,2.0,11.0,125.9090909090909,125.0,11.0,2.0,1.0,11.0,0.9772727272727274,0.5,11.0,0.5313492063492063,0.5,9.0,2.3333333333333335,2.0,9.0,1.1818181818181819,1.0,11.0,0.6363636363636364,1.0,11.0,498181.8181818182,500000.0,11.0,548000.0,550000.0,10.0,2.6363636363636362,3.0,11.0,0.5454545454545454,0.0,11.0,2.1818181818181817,2.0,11.0,3.0,3.0,11.0,1.0,1.0,11.0,1.5454545454545454,2.0,11.0,0.6363636363636364,1.0,11.0,1.1818181818181819,1.0,11.0,1.0,1.0,11.0
