id,village_id,validation_status,accuracy,farmerDate,coop_name,gender,age,years_farming,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_bridge_loan,wants_bridge_loan_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,buyer_type,last_price,num_plots,total_ha,main_crop,secondary_crop,has_loan,valid_children,fraction_in_school,coop_id,fraction_in_school_binned,income_binned,num_plots_binned,years_farming_binned,age_binned,num_children_binned,num_older_children_binned,num_young_children_binned,num_wives_binned,education_level_binned,wife_roles,creditworthy,nonzero_income,plot_list
4169,457,Validated,3,2016-12-27 13:08:00,it399999999,1.0,48.0,30.0,AlphabEtisE,1,1,0,0,7.0,0,4,7,,0.0,A pied,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,70000.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,market,200.0,5.0,1.82,IRice,garden,0.0,True,1.0,2,3.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,[7649]
4170,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,40.0,30.0,AlphabEtisE,1,0,0,0,3.0,2,1,1,1.0,0.0,A pied,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,2.0,45000.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,lender,300.0,9.0,2.92,IRice,garden,0.0,True,0.3333333333333333,2,2.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,[7348]
4171,457,Validated,3,2016-12-27 13:08:00,it399999999,0.0,48.0,30.0,AlphabEtisE,2,0,1,0,8.0,3,5,4,1.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,40000.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,lender,300.0,6.0,2.54,IRice,garden,0.0,True,0.5,2,2.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,,[6084]
4172,457,Validated,2,2016-12-27 13:08:00,it399999999,1.0,62.0,50.0,Non AlphabEtisE,0,0,0,0,7.0,0,3,3,4.0,0.0,A pied,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0,,,150000.0,2.0,50000.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,market,250.0,4.0,1.52,IRice,,0.0,True,0.42857142857142855,2,2.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,,[5210]
4173,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,51.0,40.0,AlphabEtisE,1,0,0,0,10.0,1,7,7,0.0,0.0,A pied,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,4.0,100000.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,market,0.0,6.0,2.41,IRice,garden,0.0,True,0.7,2,3.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,[7795]
4174,457,Validated,2,2016-12-27 13:08:00,it399999999,1.0,60.0,40.0,AlphabEtisE,1,0,0,0,14.0,6,5,14,1.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,4.0,60000.0,0.0,,2.0,1.0,0.0,1.0,2.0,market,300.0,7.0,3.04,IRice,garden,0.0,True,1.0,2,3.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,[7334]
4175,457,Validated,2,2016-12-27 13:08:00,it399999999,1.0,56.0,40.0,Non AlphabEtisE,0,0,0,0,0.0,0,0,0,,0.0,,,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,150000.0,150000,0.0,0.0,0.0,4.0,150000.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,market,0.0,2.0,0.4,IRice,IRice,0.0,True,,2,,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,[7333]
4176,457,Validated,3,2016-12-27 13:08:00,it399999999,0.0,81.0,50.0,Non AlphabEtisE,2,0,0,0,12.0,5,4,9,4.0,50000.0,A pied,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,2.0,45000.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,market,300.0,6.0,2.36,IRice,garden,0.0,True,0.75,2,3.0,0.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,50000.0,[6067]
4178,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,66.0,50.0,Non AlphabEtisE,1,0,0,0,8.0,3,3,2,0.0,0.0,A pied,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,10000.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,market,0.0,5.0,1.82,IRice,garden,0.0,True,0.25,2,1.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,[7262]
4179,457,Validated,1,2016-12-27 13:08:00,it399999999,1.0,62.0,50.0,Non AlphabEtisE,0,0,0,0,7.0,2,1,3,,0.0,A pied,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,200000.0,200000,0.0,0.0,0.0,0.0,60000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,market,250.0,4.0,1.42,IRice,garden,0.0,True,0.42857142857142855,2,2.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,,[7386]
4180,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,78.0,64.0,Non AlphabEtisE,1,1,0,0,2.0,1,1,0,0.0,0.0,A pied,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,3.0,30000.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,market,0.0,5.0,1.82,IRice,garden,0.0,True,0.0,2,0.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,[7243]
4181,457,Validated,1,2016-12-27 13:08:00,it399999999,0.0,62.0,50.0,Non AlphabEtisE,1,1,0,0,7.0,0,1,0,4.0,0.0,A pied,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,market,300.0,5.0,1.34,IRice,garden,0.0,True,0.0,2,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,[5226]
4182,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,67.0,50.0,Non AlphabEtisE,1,0,0,0,8.0,1,1,0,1.0,0.0,A pied,0.0,1.0,2.0,1.0,,1.0,0.0,0.0,,,0.0,0,,,0.0,4.0,100000.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,market,250.0,9.0,3.43,IRice,garden,0.0,True,0.0,2,0.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,[5421]
4183,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,56.0,40.0,Non AlphabEtisE,1,0,1,0,7.0,1,0,6,,0.0,A pied,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,100000.0,100000,0.0,0.0,0.0,1.0,55000.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,market,250.0,5.0,1.82,IRice,garden,0.0,True,0.8571428571428571,2,3.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,[5223]
4231,457,Validated,2,2016-12-27 13:08:00,it399999999,0.0,59.0,40.0,Non AlphabEtisE,1,0,0,0,7.0,0,0,5,2.0,0.0,A pied,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,200000.0,20.0,0.0,0,0.0,1.0,200000.0,4.0,70000.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,market,200.0,5.0,1.87,IRice,garden,1.0,True,0.7142857142857143,2,3.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,[5658]
4232,457,Validated,2,2016-12-27 13:08:00,it399999999,1.0,50.0,30.0,Non AlphabEtisE,0,0,0,0,8.0,1,4,6,2.0,0.0,A pied,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0,0.0,,0.0,3.0,60000.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,market,250.0,3.0,1.3,IRice,garden,0.0,True,0.75,2,3.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,,0.0,,[7340]
4233,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,73.0,50.0,Non AlphabEtisE,1,1,0,0,9.0,0,0,2,1.0,0.0,A pied,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,,,30000.0,30000,2.0,0.0,30000.0,4.0,75000.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,market,0.0,6.0,2.22,IRice,garden,0.0,True,0.2222222222222222,3,1.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,[7341]
4234,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,62.0,52.0,AlphabEtisE,1,1,0,0,6.0,2,4,4,,0.0,A pied,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0,,,0.0,4.0,50000.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,market,300.0,6.0,2.6,IRice,garden,0.0,True,0.6666666666666666,3,3.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,[7338]
4235,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,39.0,29.0,Non AlphabEtisE,1,0,0,0,3.0,2,1,1,0.0,175000.0,A pied,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,100000.0,18.0,35000.0,35000,0.0,0.0,0.0,4.0,50000.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,market,250.0,7.0,2.22,IRice,garden,1.0,True,0.3333333333333333,3,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,175000.0,[7336]
4236,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,37.0,20.0,Non AlphabEtisE,1,0,0,0,3.0,1,2,1,0.0,0.0,A pied,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,75000.0,20.0,0.0,0,0.0,1.0,100000.0,3.0,80000.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,market,300.0,4.0,1.7,IRice,garden,1.0,True,0.3333333333333333,3,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,[7663]
4237,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,52.0,40.0,AlphabEtisE,0,0,0,0,0.0,0,0,0,0.0,0.0,A pied,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,50000.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,market,250.0,4.0,1.52,IRice,garden,0.0,True,,3,,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,[7346]
4238,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,50.0,40.0,Non AlphabEtisE,1,0,0,0,8.0,2,4,6,0.0,200000.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,150000.0,18.0,0.0,0,0.0,0.0,0.0,4.0,50000.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,lender,300.0,4.0,1.62,IRice,garden,1.0,True,0.75,3,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,200000.0,[7347]
4239,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,58.0,40.0,Non AlphabEtisE,1,0,0,0,5.0,0,1,1,1.0,0.0,A pied,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,100000.0,20.0,150000.0,165000,1.0,1.0,0.0,4.0,50000.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,market,300.0,4.0,1.7,IRice,garden,1.0,True,0.2,3,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,[7345]
4240,457,Validated,4,2016-12-27 13:08:00,IT49999999,0.0,65.0,50.0,Non AlphabEtisE,1,1,0,0,6.0,0,5,2,4.0,0.0,A pied,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,,0.0,0,,,0.0,3.0,100000.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,market,300.0,5.0,2.12,IRice,garden,0.0,True,0.3333333333333333,3,2.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,,[7278]
4241,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,71.0,50.0,Non AlphabEtisE,1,0,0,0,7.0,0,3,3,1.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,50000.0,50000,1.0,0.0,100000.0,3.0,80000.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,market,250.0,4.0,1.5,IRice,garden,0.0,True,0.42857142857142855,3,2.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,[5642]
4242,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,68.0,50.0,Non AlphabEtisE,0,0,0,0,8.0,0,2,2,4.0,100000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,3.0,80000.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,market,300.0,5.0,1.82,IRice,garden,0.0,True,0.25,3,1.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,,0.0,100000.0,[7343]
4243,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,37.0,27.0,AlphabEtisE,1,0,0,0,5.0,3,2,2,1.0,0.0,A pied,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,,,150000.0,150000,2.0,0.0,200000.0,4.0,75000.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,market,250.0,3.0,0.55,IRice,garden,0.0,True,0.4,3,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,[7247]
4244,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,55.0,43.0,AlphabEtisE,2,0,0,0,5.0,1,2,4,,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0,0.0,,200000.0,4.0,80000.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,market,300.0,3.0,1.22,IRice,garden,0.0,True,0.8,3,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,[5660]
4245,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,46.0,30.0,Non AlphabEtisE,0,1,0,0,7.0,1,3,3,1.0,0.0,A pied,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,,50000.0,50000,1.0,0.0,100000.0,3.0,40000.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,market,300.0,2.0,0.5,IRice,garden,0.0,True,0.42857142857142855,3,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,,[7246]
4263,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,37.0,30.0,Non AlphabEtisE,1,0,0,0,7.0,3,2,4,2.0,0.0,A pied,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,50000.0,20.0,0.0,0,0.0,,0.0,2.0,75000.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,market,300.0,6.0,2.32,IRice,garden,1.0,True,0.5714285714285714,3,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,[7256]
4264,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,47.0,20.0,Non AlphabEtisE,0,1,0,0,10.0,0,4,5,1.0,0.0,A pied,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,50000.0,18.0,50000.0,50000,0.0,1.0,100000.0,1.0,85000.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,market,300.0,5.0,2.06,IRice,garden,1.0,True,0.5,3,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,1.0,,[7259]
4265,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,52.0,40.0,Non AlphabEtisE,3,1,0,0,,10,5,15,2.0,0.0,A pied,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,350000.0,7.0,300000.0,354000,2.0,1.0,500000.0,4.0,100000.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,market,300.0,4.0,1.48,IRice,garden,1.0,False,,3,,0.0,2.0,3.0,3.0,,2.0,2.0,2.0,0.0,1.0,1.0,,[7269]
4266,457,Validated,1,2016-12-27 13:08:00,IT49999999,1.0,60.0,50.0,Non AlphabEtisE,0,0,0,0,3.0,0,1,2,1.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,2.0,80000.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,market,300.0,4.0,1.2,IRice,garden,0.0,True,0.6666666666666666,3,3.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,,[7255]
4267,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,47.0,20.0,Non AlphabEtisE,0,0,0,0,0.0,0,0,0,0.0,0.0,A pied,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,45000.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,market,300.0,5.0,1.82,IRice,garden,0.0,True,,3,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,[7251]
4268,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,65.0,50.0,Non AlphabEtisE,0,0,0,0,4.0,0,4,3,,0.0,A pied,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0,,,0.0,2.0,60000.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,market,250.0,5.0,1.82,IRice,garden,0.0,True,0.75,3,3.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,,[7248]
4453,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,57.0,40.0,Non AlphabEtisE,1,0,0,0,9.0,1,2,2,2.0,0.0,A pied,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,,400000.0,400000,2.0,0.0,500000.0,4.0,60000.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,market,200.0,4.0,0.72,IRice,garden,0.0,True,0.2222222222222222,3,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,[5228]
4454,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,34.0,20.0,AlphabEtisE,1,1,0,0,5.0,2,3,0,,0.0,A pied,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,,,0.0,0,,,0.0,3.0,50000.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,market,175.0,3.0,1.73,IRice,garden,0.0,True,0.0,3,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,[5481]
4455,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,38.0,20.0,Non AlphabEtisE,1,0,0,0,5.0,1,2,3,0.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,350000.0,350000,2.0,0.0,400000.0,1.0,60000.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,market,,5.0,2.62,IRice,garden,0.0,True,0.6,3,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,[7257]
4456,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,41.0,30.0,Non AlphabEtisE,1,0,0,0,3.0,1,2,2,0.0,0.0,A pied,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,,,0.0,0,0.0,1.0,150000.0,4.0,70000.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,market,250.0,6.0,2.42,IRice,garden,0.0,True,0.6666666666666666,3,3.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,[7680]
4457,457,Validated,3,2016-12-27 13:08:00,IT49999999,1.0,50.0,42.0,Non AlphabEtisE,0,0,0,0,8.0,0,3,2,,0.0,A pied,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,,0.0,0,,,0.0,4.0,80000.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,market,150.0,2.0,1.1,IRice,garden,0.0,True,0.25,3,1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,,[7683]
4458,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,61.0,50.0,Non AlphabEtisE,0,0,0,0,4.0,0,1,2,1.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0,,,100000.0,4.0,80000.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,market,300.0,8.0,1.67,IRice,garden,0.0,True,0.5,3,2.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,,[7647]
4459,457,Validated,2,2016-12-27 13:08:00,IT49999999,1.0,46.0,30.0,AlphabEtisE,0,0,0,0,9.0,0,4,7,2.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,,,0.0,0,,,100000.0,1.0,80000.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,market,250.0,7.0,2.62,IRice,garden,0.0,True,0.7777777777777778,3,3.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,[7645]
4460,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,27.0,20.0,Non AlphabEtisE,1,0,0,0,5.0,0,3,5,0.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,2.0,45000.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,market,300.0,6.0,1.01,IRice,,0.0,True,1.0,3,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,[7646]
4461,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,50.0,39.0,Non AlphabEtisE,2,1,0,0,14.0,1,3,5,1.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,300000.0,17.0,0.0,0,0.0,0.0,0.0,4.0,100000.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,market,200.0,8.0,8.22,IRice,garden,1.0,True,0.35714285714285715,3,2.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,,[7267]
4462,457,Validated,3,2016-12-27 13:08:00,IT49999999,0.0,53.0,30.0,Non AlphabEtisE,1,1,0,0,4.0,1,2,0,0.0,0.0,A pied,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,,,0.0,0,,,0.0,1.0,50000.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,market,200.0,4.0,1.62,IRice,garden,0.0,True,0.0,3,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,[7274]
4463,457,Validated,2,2016-12-27 13:08:00,IT49999999,0.0,58.0,35.0,Non AlphabEtisE,1,0,1,0,5.0,0,3,3,2.0,0.0,A pied,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0,,,0.0,4.0,85000.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,market,300.0,7.0,1.36,IRice,,0.0,True,0.6,3,3.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,
4464,457,Validated,2,2016-12-27 13:08:00,Bewet,0.0,41.0,30.0,Non AlphabEtisE,1,0,0,0,2.0,2,0,0,0.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0,0.0,1.0,200000.0,3.0,85000.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,market,250.0,6.0,2.32,IRice,garden,0.0,True,0.0,4,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,[5789]
4465,457,Validated,2,2016-12-27 13:08:00,Bewet,1.0,64.0,50.0,Non AlphabEtisE,0,0,0,0,17.0,4,5,8,4.0,0.0,A pied,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,,,50000.0,50000,2.0,0.0,100000.0,4.0,75000.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,market,0.0,1.0,0.3,IRice,garden,0.0,True,0.47058823529411764,4,2.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,,0.0,,[5796]
4466,457,Validated,2,2016-12-27 13:08:00,Bewet,0.0,50.0,39.0,Non AlphabEtisE,1,0,1,0,8.0,3,3,3,3.0,0.0,A pied,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,,,75000.0,75000,2.0,1.0,100000.0,4.0,85000.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,market,200.0,3.0,1.3,IRice,garden,0.0,True,0.375,4,2.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,,[7678]
4467,457,Validated,3,2016-12-27 13:08:00,Bewet,0.0,80.0,50.0,Non AlphabEtisE,1,0,0,0,8.0,0,0,0,,0.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,,,0.0,0,,,0.0,2.0,100000.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,market,0.0,4.0,1.72,IRice,garden,0.0,True,0.0,4,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,[6072]
4468,457,Validated,2,2016-12-27 13:08:00,Bewet,0.0,40.0,25.0,AlphabEtisE,1,1,0,0,4.0,2,1,0,0.0,0.0,A pied,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,,,0.0,0,,,0.0,4.0,45000.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,market,300.0,6.0,3.7,IRice,garden,0.0,True,0.0,4,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,[7662]
4469,457,Validated,2,2016-12-27 13:08:00,Bewet,0.0,66.0,0.0,Non AlphabEtisE,1,0,0,0,4.0,0,0,0,4.0,0.0,A pied,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,50000.0,18.0,0.0,0,,,150000.0,4.0,45000.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,market,300.0,5.0,2.2,IRice,garden,1.0,True,0.0,4,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,[7661]
